# ----------------------------------------
# Corp Site Adult Learner
# Copy of CET Campaign Results-Free form 1
# 20241201-20241231
# ----------------------------------------

,Segment,All Users,All Users,All Users,All Users,All Users,All Users,All Users,All Users,All Users,All Users,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals
Page path and screen class,First user campaign,Total users,New users,Active users,Returning users,Views,Sessions,Views per session,Average session duration,Bounce rate,Exits,Total users,New users,Active users,Returning users,Views,Sessions,Views per session,Average session duration,Bounce rate,Exits
/adult-learner/course-detail/NYP-SI4024_021/sell-and-earn-on-tiktok-classroom-facilitated-asynchronous-e-learning,(direct),33,6,33,0,33,33,1,14.61734306060606,0.06060606060606061,9,33,6,33,0,33,33,1,14.61734306060606,0.06060606060606061,9
/adult-learner/course-detail/NYP-SI4060_003/supercharge-sales-with-automated-omnichannel-integration-classroom-facilitated-practical-training,(direct),33,6,33,0,34,35,0.9714285714285714,3631.466645885714,0.05714285714285714,3,33,6,33,0,34,35,0.9714285714285714,3631.466645885714,0.05714285714285714,3
/adult-learner/course-types/short-courses,(referral),33,7,33,10,56,46,1.2173913043478262,94.2286464347826,0.08695652173913043,10,33,7,33,10,56,46,1.2173913043478262,94.2286464347826,0.08695652173913043,10
/adult-learner/course-detail/NYP-AS007Z/drug-information-part-of-pdc2-of-advanced-diploma-in-pharmaceutical-sciences,(direct),32,1,32,1,32,33,0.9696969696969697,8.907336696969697,0.030303030303030304,5,32,1,32,1,32,33,0.9696969696969697,8.907336696969697,0.030303030303030304,5
/adult-learner/course-detail/NYP-BMSP20/specialist-diploma-in-wholesale-and-trade-management,(organic),32,6,31,19,49,44,1.1136363636363635,140.8998298409091,0.1590909090909091,19,32,6,31,19,49,44,1.1136363636363635,140.8998298409091,0.1590909090909091,19
/adult-learner/course-detail/NYP-CB0556/sc111-hands-on-tradenet-declaration,(direct),32,8,32,6,39,35,1.1142857142857143,89.97757765714285,0.14285714285714285,13,32,8,32,6,39,35,1.1142857142857143,89.97757765714285,0.14285714285714285,13
/adult-learner/course-detail/NYP-CX1497/blender-for-beginners,(direct),32,9,32,2,32,32,1,4.5177436250000005,0,3,32,9,32,2,32,32,1,4.5177436250000005,0,3
/adult-learner/course-detail/NYP-EGSP22/specialist-diploma-in-sustainable-materials-management,(direct),32,6,32,4,37,37,1,8.893310540540542,0.05405405405405406,10,32,6,32,4,37,37,1,8.893310540540542,0.05405405405405406,10
/adult-learner/course-detail/NYP-HSAF43/advanced-diploma-in-nursing-mental-health-admh1,(organic),32,12,32,9,39,40,0.975,79.6028772,0.2,25,32,12,32,9,39,40,0.975,79.6028772,0.2,25
/adult-learner/course-detail/NYP-SI4012_027/digital-strategy-and-the-101-of-search-engine-optimisation-seo-synchronous-e-learning,(direct),32,1,32,1,32,35,0.9142857142857143,17.688994200000003,0,3,32,1,32,1,32,35,0.9142857142857143,17.688994200000003,0,3
/adult-learner/course-detail/NYP-SI4025_010/how-to-become-a-youtuber-and-get-paid-classroom-facilitated-asynchronous-e-learning,(direct),32,6,32,2,32,33,0.9696969696969697,11.782806878787879,0.030303030303030304,6,32,6,32,2,32,33,0.9696969696969697,11.782806878787879,0.030303030303030304,6
/adult-learner/course-detail/NYP-SI4058_002/generative-ai-content-creation-super-sprint-your-sales-and-marketing-performance-classroom-facilitated-practical,(direct),32,3,32,6,36,36,1,49.116891027777775,0.05555555555555555,8,32,3,32,6,36,36,1,49.116891027777775,0.05555555555555555,8
/adult-learner/course-detail/NYP-WSCY06_801/sctp-advanced-certificate-in-food-services-pastry-and-baking-part-time,(direct),32,2,32,1,34,32,1.0625,5.42160984375,0.0625,9,32,2,32,1,34,32,1.0625,5.42160984375,0.0625,9
/adult-learner/course-detail/NYP-BMEP01/work-study-post-diploma-specialist-diploma-human-capital-management,(direct),31,4,31,4,34,32,1.0625,63.160760781250005,0.03125,8,31,4,31,4,34,32,1.0625,63.160760781250005,0.03125,8
/adult-learner/course-detail/NYP-BMEP01/work-study-post-diploma-specialist-diploma-human-capital-management,(organic),31,1,31,12,33,35,0.9428571428571428,88.00642505714286,0.08571428571428572,18,31,1,31,12,33,35,0.9428571428571428,88.00642505714286,0.08571428571428572,18
/adult-learner/course-detail/NYP-CB1033/digital-marketing-for-hospitality-management-a-practical-approach,(direct),31,5,31,0,31,31,1,2.678482129032258,0.03225806451612903,7,31,5,31,0,31,31,1,2.678482129032258,0.03225806451612903,7
/adult-learner/course-detail/NYP-CB1334/digital-marketing,(direct),31,7,31,5,34,34,1,8.491691764705882,0.11764705882352941,9,31,7,31,5,34,34,1,8.491691764705882,0.11764705882352941,9
/adult-learner/course-detail/NYP-CB2003/build-creative-winning-business-strategies,(direct),31,6,31,0,31,32,0.96875,13.86625925,0.03125,8,31,6,31,0,31,32,0.96875,13.86625925,0.03125,8
/adult-learner/course-detail/NYP-CE245005/ai-practitioner-preparatory-course,(organic),31,1,31,5,33,32,1.03125,44.9147468125,0.03125,10,31,1,31,5,33,32,1.03125,44.9147468125,0.03125,10
/adult-learner/course-detail/NYP-CH246002/lifelines-and-listening-tools-for-responding-to-suicide-risk,(direct),31,4,31,0,31,31,1,6.370657516129032,0.06451612903225806,3,31,4,31,0,31,31,1,6.370657516129032,0.06451612903225806,3
/adult-learner/course-detail/NYP-CLSP05/specialist-diploma-in-energy-and-environmental-management-for-process-industry,(direct),31,8,31,4,34,36,0.9444444444444444,102.02666900000001,0.1388888888888889,9,31,8,31,4,34,36,0.9444444444444444,102.02666900000001,0.1388888888888889,9
/adult-learner/course-detail/NYP-DXSP02/specialist-diploma-in-visual-effects,(direct),31,4,31,2,33,31,1.064516129032258,13.98752377419355,0.03225806451612903,5,31,4,31,2,33,31,1.064516129032258,13.98752377419355,0.03225806451612903,5
/adult-learner/course-detail/NYP-EGSP09/specialist-diploma-in-cloud-data-centre-technology-and-management,(direct),31,9,30,3,31,31,1,11.551687,0.0967741935483871,8,31,9,30,3,31,31,1,11.551687,0.0967741935483871,8
/adult-learner/course-detail/NYP-HSAF43/advanced-diploma-in-nursing-mental-health-admh1,(direct),31,5,31,0,31,33,0.9393939393939394,6.922910363636364,0.18181818181818182,10,31,5,31,0,31,33,0.9393939393939394,6.922910363636364,0.18181818181818182,10
/adult-learner/course-detail/NYP-HSAF48/advanced-diploma-in-nursing-orthopaedics-adod1,(direct),31,8,31,4,33,33,1,47.22996948484849,0.09090909090909091,7,31,8,31,4,33,33,1,47.22996948484849,0.09090909090909091,7
/adult-learner/course-detail/NYP-HSAF52/advanced-diploma-in-nursing-perioperative-adpo1,(organic),31,17,31,6,39,38,1.0263157894736843,103.92506505263157,0.3157894736842105,29,31,17,31,6,39,38,1.0263157894736843,103.92506505263157,0.3157894736842105,29
/adult-learner/course-detail/NYP-ITSPA3/post-diploma-certificate-in-enterprise-big-data-management-part-of-specialist-diploma-in-business-and-big-data-analytics,(direct),31,2,31,3,32,31,1.032258064516129,9.609349741935484,0,7,31,2,31,3,32,31,1.032258064516129,9.609349741935484,0,7
/adult-learner/course-detail/NYP-SI4022_013/getting-started-on-lazada-onboarding,(direct),31,16,31,0,31,34,0.9117647058823529,1.0705224411764704,0.08823529411764706,6,31,16,31,0,31,34,0.9117647058823529,1.0705224411764704,0.08823529411764706,6
/adult-learner/course-detail/NYP-SI4053_001/kickstart-conversation-commerce-through-whatsapp-marketing-campaign-classroom-facilitated-practical-training,(direct),31,6,31,2,34,33,1.0303030303030303,60.959060757575756,0.030303030303030304,9,31,6,31,2,34,33,1.0303030303030303,60.959060757575756,0.030303030303030304,9
/adult-learner/course-detail/NYP-WSCD11_009/manage-productivity-improvements,(direct),31,3,31,1,31,31,1,13.68859493548387,0.03225806451612903,4,31,3,31,1,31,31,1,13.68859493548387,0.03225806451612903,4
/adult-learner/course-detail/NYP-WSCP28_029/british-favourites,(direct),31,5,31,0,31,33,0.9393939393939394,4.123069,0.06060606060606061,4,31,5,31,0,31,33,0.9393939393939394,4.123069,0.06060606060606061,4
/adult-learner/course-detail/NYP-WSCP29_039/bagel-and-brioche-delights,(direct),31,6,31,0,33,31,1.064516129032258,9.142166903225807,0.03225806451612903,4,31,6,31,0,33,31,1.064516129032258,9.142166903225807,0.03225806451612903,4
/adult-learner/course-detail/NYP-WSQBC1_001/be-a-collaborative-influencer-classroom-facilitated-asynchronous-e-learning,(direct),31,10,31,0,31,31,1,1.6487168387096773,0.06451612903225806,6,31,10,31,0,31,31,1,1.6487168387096773,0.06451612903225806,6
/adult-learner/course-detail/NYP-CB1578/event-branding-and-social-media-marketing,(direct),30,3,30,1,30,30,1,29.2567918,0.06666666666666667,9,30,3,30,1,30,30,1,29.2567918,0.06666666666666667,9
/adult-learner/course-detail/NYP-CB2001/becoming-a-change-agent-in-a-volatile-world,(direct),30,7,30,1,30,30,1,3.1953235333333327,0.13333333333333333,3,30,7,30,1,30,30,1,3.1953235333333327,0.13333333333333333,3
/adult-learner/course-detail/NYP-CB241011/sustainability-at-our-core-uncovering-esg-investing,(direct),30,1,30,1,30,30,1,7.272301333333333,0,4,30,1,30,1,30,30,1,7.272301333333333,0,4
/adult-learner/course-detail/NYP-CE246001/ai-roadmapping-for-companies-and-enterprises,(direct),30,9,30,1,30,30,1,5.2055084,0.03333333333333333,4,30,9,30,1,30,30,1,5.2055084,0.03333333333333333,4
/adult-learner/course-detail/NYP-CI231002/data-management-and-analysis,(direct),30,4,30,6,39,33,1.1818181818181819,25.043978030303027,0.12121212121212122,10,30,4,30,6,39,33,1.1818181818181819,25.043978030303027,0.12121212121212122,10
/adult-learner/course-detail/NYP-CX1288/service-experience-design-4-day-mini-series,(direct),30,19,29,2,30,31,0.967741935483871,15.394949225806451,0.2903225806451613,12,30,19,29,2,30,31,0.967741935483871,15.394949225806451,0.2903225806451613,12
/adult-learner/course-detail/NYP-EGQP06/wsq-diploma-in-precision-engineering-master-craftsman-skills,(organic),30,24,30,8,43,40,1.075,163.015272375,0.275,33,30,24,30,8,43,40,1.075,163.015272375,0.275,33
/adult-learner/course-detail/NYP-HSAF39/advanced-diploma-in-nursing-critical-care-adcc1,(direct),30,8,30,2,33,32,1.03125,24.530043499999998,0.1875,11,30,8,30,2,33,32,1.03125,24.530043499999998,0.1875,11
/adult-learner/course-detail/NYP-SI4024_026/home-based-business,(direct),30,3,30,3,30,30,1,53.29788363333333,0.06666666666666667,8,30,3,30,3,30,30,1,53.29788363333333,0.06666666666666667,8
/adult-learner/course-detail/NYP-SI4061_001/kickstart-conversation-commerce-through-whatsapp-marketing-campaign-classroom-facilitated-practical-training,(direct),30,12,30,1,30,30,1,4.849673533333333,0.06666666666666667,6,30,12,30,1,30,30,1,4.849673533333333,0.06666666666666667,6
/adult-learner/course-detail/NYP-SI7055_001/business-intelligence-to-improve-revenue,(direct),30,5,30,0,30,30,1,21.3146235,0.03333333333333333,4,30,5,30,0,30,30,1,21.3146235,0.03333333333333333,4
/adult-learner/course-detail/NYP-WSCY04_801/sctp-higher-certificate-in-food-services-pastry-and-baking-part-time,(direct),30,2,30,2,30,32,0.9375,9.1748694375,0.09375,8,30,2,30,2,30,32,0.9375,9.1748694375,0.09375,8
/adult-learner/course-detail,(direct),29,4,29,0,29,29,1,2.5617030689655174,0.06896551724137931,14,29,4,29,0,29,29,1,2.5617030689655174,0.06896551724137931,14
/adult-learner/course-detail/NYP-AS006Z/good-dispensing-practice-part-of-pdc2-of-advanced-diploma-in-pharmaceutical-sciences,(direct),29,3,29,1,29,29,1,3.2244326896551727,0.034482758620689655,7,29,3,29,1,29,29,1,3.2244326896551727,0.034482758620689655,7
/adult-learner/course-detail/NYP-CB231003/introduction-to-business-analytics-making-data-driven-decisions-for-business-executives,(direct),29,7,29,1,29,29,1,6.938010206896552,0,2,29,7,29,1,29,29,1,6.938010206896552,0,2
/adult-learner/course-detail/NYP-CH231002/understanding-and-applying-casework-assessment-and-intervention,(direct),29,7,29,2,30,30,1,4.596981833333333,0.13333333333333333,8,29,7,29,2,30,30,1,4.596981833333333,0.13333333333333333,8
/adult-learner/course-detail/NYP-CL240001/certificate-in-ojt-foundational-program,(direct),29,9,29,1,30,30,1,9.068520533333333,0.06666666666666667,6,29,9,29,1,30,30,1,9.068520533333333,0.06666666666666667,6
/adult-learner/course-detail/NYP-CL246001/create-healthy-ice-cream,(direct),29,6,29,0,29,30,0.9666666666666667,5.9848737666666665,0.03333333333333333,2,29,6,29,0,29,30,0.9666666666666667,5.9848737666666665,0.03333333333333333,2
/adult-learner/course-detail/NYP-CX1107/aerial-drone-photography,(organic),29,17,29,5,36,32,1.125,81.37233925,0.125,21,29,17,29,5,36,32,1.125,81.37233925,0.125,21
/adult-learner/course-detail/NYP-CX1287/harnessing-design-thinking-for-innovation,(direct),29,5,29,1,29,29,1,3.0006372068965517,0.034482758620689655,4,29,5,29,1,29,29,1,3.0006372068965517,0.034482758620689655,4
/adult-learner/course-detail/NYP-DXSP09/specialist-diploma-in-spatial-design,(direct),29,1,29,4,30,32,0.9375,11.886822625,0.0625,7,29,1,29,4,30,32,0.9375,11.886822625,0.0625,7
/adult-learner/course-detail/NYP-HSAF40/advanced-diploma-in-nursing-emergency-adem1,(direct),29,5,29,3,32,32,1,11.874214,0.09375,9,29,5,29,3,32,32,1,11.874214,0.09375,9
/adult-learner/course-detail/NYP-HSAF42/advanced-diploma-in-nursing-medical-surgical-adms1,(direct),29,9,29,4,37,32,1.15625,20.434200531250003,0.125,10,29,9,29,4,37,32,1.15625,20.434200531250003,0.125,10
/adult-learner/course-detail/NYP-SI4013_011/ga4-with-google-tag-manager-gtm-classroom-facilitated-asynchronous-e-learning,(direct),29,4,29,1,29,33,0.8787878787878788,4.592810060606061,0.030303030303030304,4,29,4,29,1,29,33,0.8787878787878788,4.592810060606061,0.030303030303030304,4
/adult-learner/course-detail/NYP-SI4025_009/start-your-business-at-no-cost-using-affiliate-marketing-classroom-facilitated-asynchronous-e-learning,(direct),29,13,29,0,29,29,1,4.8345579655172415,0.06896551724137931,6,29,13,29,0,29,29,1,4.8345579655172415,0.06896551724137931,6
/adult-learner/course-detail/NYP-SI4031_006/driving-sales-performance-on-shopee-marketing,(direct),29,7,29,0,29,30,0.9666666666666667,9.903896099999999,0.03333333333333333,5,29,7,29,0,29,30,0.9666666666666667,9.903896099999999,0.03333333333333333,5
/adult-learner/course-detail/NYP-SI7025_013/introduction-to-digital-marketing-classroom-facilitated,(direct),29,9,29,3,31,30,1.0333333333333334,10.623988066666668,0.06666666666666667,7,29,9,29,3,31,30,1.0333333333333334,10.623988066666668,0.06666666666666667,7
/adult-learner/course-detail/NYP-WSCP28_028/delectable-mee-delights,(direct),29,9,29,0,30,29,1.0344827586206897,9.12755948275862,0.13793103448275862,9,29,9,29,0,30,29,1.0344827586206897,9.12755948275862,0.13793103448275862,9
/adult-learner/course-detail/NYP-WSCP29_022/basic-cream-cake-decoration,(direct),29,2,29,0,29,30,0.9666666666666667,1.6462887333333331,0,5,29,2,29,0,29,30,0.9666666666666667,1.6462887333333331,0,5
/adult-learner/course-detail/NYP-WSCP29_038/artisanal-tarts-sweet-and-savoury-duo,(direct),29,6,29,0,29,29,1,5.533249655172414,0.06896551724137931,3,29,6,29,0,29,29,1,5.533249655172414,0.06896551724137931,3
/adult-learner/course-detail/NYP-WSCY02_801/sctp-certificate-in-food-services-pastry-and-baking-part-time,(direct),29,8,29,3,30,30,1,60.60857183333334,0.03333333333333333,7,29,8,29,3,30,30,1,60.60857183333334,0.03333333333333333,7
/adult-learner/course-types/post-diploma-programmes,(not set),29,1,29,9,39,32,1.21875,68.15478271875,0,4,29,1,29,9,39,32,1.21875,68.15478271875,0,4
/adult-learner/course-types/recommended/Marketing,(organic),29,24,29,6,42,31,1.3548387096774193,119.09570987096775,0.1935483870967742,19,29,24,29,6,42,31,1.3548387096774193,119.09570987096775,0.1935483870967742,19
/adult-learner/course-detail/NYP-BMSP16/specialist-diploma-in-fund-management-and-administration,2025S1-sbm-acet,28,0,28,4,35,29,1.206896551724138,41.00954565517242,0,17,28,0,28,4,35,29,1.206896551724138,41.00954565517242,0,17
/adult-learner/course-detail/NYP-CB1334/digital-marketing,(organic),28,15,28,6,35,32,1.09375,43.54746415625,0.28125,19,28,15,28,6,35,32,1.09375,43.54746415625,0.28125,19
/adult-learner/course-detail/NYP-CL0518/creating-your-own-scented-candle,(direct),28,11,28,2,30,30,1,4.229664233333334,0.2,12,28,11,28,2,30,30,1,4.229664233333334,0.2,12
/adult-learner/course-detail/NYP-DXSP09/specialist-diploma-in-spatial-design,(organic),28,0,28,14,30,30,1,57.9482603,0.03333333333333333,5,28,0,28,14,30,30,1,57.9482603,0.03333333333333333,5
/adult-learner/course-detail/NYP-EGSP23/specialist-diploma-in-iot-for-sustainable-solutioning,(organic),28,7,28,9,31,31,1,72.82839822580644,0.06451612903225806,15,28,7,28,9,31,31,1,72.82839822580644,0.06451612903225806,15
/adult-learner/course-detail/NYP-HSAF47/advanced-diploma-in-nursing-oncology-adoc1,(direct),28,2,28,0,28,28,1,3.690366357142857,0.03571428571428571,2,28,2,28,0,28,28,1,3.690366357142857,0.03571428571428571,2
/adult-learner/course-detail/NYP-HSAF47/advanced-diploma-in-nursing-oncology-adoc1,(organic),28,16,28,11,47,42,1.119047619047619,60.63251042857143,0.35714285714285715,31,28,16,28,11,47,42,1.119047619047619,60.63251042857143,0.35714285714285715,31
/adult-learner/course-detail/NYP-NYP-CB1264/advanced-hr-analytics-using-data-modelling-to-improve-human-capital-performance,(direct),28,5,28,1,35,30,1.1666666666666667,16.36030583333333,0.03333333333333333,1,28,5,28,1,35,30,1.1666666666666667,16.36030583333333,0.03333333333333333,1
/adult-learner/course-detail/NYP-SI4059_002/generative-ai-content-creation-super-sprint-your-sales-and-marketing-performance-practical,(direct),28,5,28,1,31,29,1.0689655172413792,31.325694862068964,0.10344827586206896,5,28,5,28,1,31,29,1.0689655172413792,31.325694862068964,0.10344827586206896,5
/adult-learner/course-detail/NYP-SI4063_001/sell-and-earn-on-tiktok-classroom-facilitated-asynchronous-e-learning,(organic),28,4,28,8,33,31,1.064516129032258,107.22350635483872,0.03225806451612903,15,28,4,28,8,33,31,1.064516129032258,107.22350635483872,0.03225806451612903,15
/adult-learner/course-detail/NYP-WSCP29_023/chocolate-decadence,(direct),28,5,28,0,28,28,1,2.103203892857143,0.03571428571428571,5,28,5,28,0,28,28,1,2.103203892857143,0.03571428571428571,5
/adult-learner/course-detail/NYP-WSQD02_065/social-media-marketing-sf-manager,(direct),28,4,28,0,28,28,1,0.729662,0.07142857142857142,5,28,4,28,0,28,28,1,0.729662,0.07142857142857142,5
/adult-learner/course-detail/NYP-CB0558/sc202-essentials-of-internal-export-control-compliance-programme,(direct),27,4,27,0,27,27,1,2.6042007407407404,0,2,27,4,27,0,27,27,1,2.6042007407407404,0,2
/adult-learner/course-detail/NYP-CB1571/how-to-build-a-profit-driven-business,(direct),27,4,27,0,27,28,0.9642857142857143,3.6266579642857146,0.07142857142857142,5,27,4,27,0,27,28,0.9642857142857143,3.6266579642857146,0.07142857142857142,5
/adult-learner/course-detail/NYP-CE231003/apply-generative-artificial-intelligence-for-your-industry,(direct),27,7,27,1,27,28,0.9642857142857143,3.322272785714286,0.03571428571428571,6,27,7,27,1,27,28,0.9642857142857143,3.322272785714286,0.03571428571428571,6
/adult-learner/course-detail/NYP-CE241003/smart-connected-system-design-and-implementation,(direct),27,6,27,1,27,29,0.9310344827586207,6.883103206896552,0.10344827586206896,7,27,6,27,1,27,29,0.9310344827586207,6.883103206896552,0.10344827586206896,7
/adult-learner/course-detail/NYP-CI231002/data-management-and-analysis,(organic),27,9,27,11,29,28,1.0357142857142858,63.595837107142856,0.21428571428571427,15,27,9,27,11,29,28,1.0357142857142858,63.595837107142856,0.21428571428571427,15
/adult-learner/course-detail/NYP-CI241001/applied-generative-artificial-intelligence-real-world-project-development,(direct),27,3,27,6,31,30,1.0333333333333334,33.567221866666664,0.03333333333333333,8,27,3,27,6,31,30,1.0333333333333334,33.567221866666664,0.03333333333333333,8
/adult-learner/course-detail/NYP-CL1245/create-healthy-ice-cream-based-on-food-science-knowledge-in-food-pilot-plant,(organic),27,10,27,6,29,29,1,54.209485482758616,0.10344827586206896,12,27,10,27,6,29,29,1,54.209485482758616,0.10344827586206896,12
/adult-learner/course-detail/NYP-DXEP06/work-study-post-diploma-specialist-dip-in-digital-content-creation-for-e-commerce,(organic),27,2,27,11,36,35,1.0285714285714285,54.090317314285706,0.22857142857142856,16,27,2,27,11,36,35,1.0285714285714285,54.090317314285706,0.22857142857142856,16
/adult-learner/course-detail/NYP-SI4013_012/master-google-ads-to-turbo-charge-leads-and-sales-classroom-facilitated-asynchronous-e-learning,(direct),27,4,27,0,27,27,1,1.4984012222222223,0,3,27,4,27,0,27,27,1,1.4984012222222223,0,3
/adult-learner/course-detail/NYP-SI4031_005/getting-started-on-shopee-onboarding,(direct),27,8,27,1,28,28,1,4.03003175,0.17857142857142858,5,27,8,27,1,28,28,1,4.03003175,0.17857142857142858,5
/adult-learner/course-detail/NYP-WSCY01_801/sctp-certificate-in-food-services-culinary-arts-part-time,(direct),27,8,27,1,27,28,0.9642857142857143,1.8011298928571429,0.03571428571428571,4,27,8,27,1,27,28,0.9642857142857143,1.8011298928571429,0.03571428571428571,4
/adult-learner/course-detail/NYP-CB0556/sc111-hands-on-tradenet-declaration,(organic),26,12,26,6,31,28,1.1071428571428572,61.72325717857143,0.03571428571428571,14,26,12,26,6,31,28,1.1071428571428572,61.72325717857143,0.03571428571428571,14
/adult-learner/course-detail/NYP-CB0557/sc201-basics-of-strategic-goods-control-seminar,(direct),26,8,26,1,27,30,0.9,23.232808033333335,0.13333333333333333,6,26,8,26,1,27,30,0.9,23.232808033333335,0.13333333333333333,6
/adult-learner/course-detail/NYP-CB231022/international-trade-and-freight-management,(organic),26,5,26,12,35,34,1.0294117647058822,92.51849235294118,0.11764705882352941,21,26,5,26,12,35,34,1.0294117647058822,92.51849235294118,0.11764705882352941,21
/adult-learner/course-detail/NYP-CB231024/warehouse-and-inventory-management,(direct),26,6,26,1,28,27,1.037037037037037,13.919742555555557,0.1111111111111111,7,26,6,26,1,28,27,1.037037037037037,13.919742555555557,0.1111111111111111,7
/adult-learner/course-detail/NYP-CE1540/introduction-to-artificial-intelligence-and-machine-learning-synchronous-e-learning,(direct),26,2,26,5,28,29,0.9655172413793104,10.04859648275862,0,5,26,2,26,5,28,29,0.9655172413793104,10.04859648275862,0,5
/adult-learner/course-detail/NYP-CL0899/tcm-life-skills-in-sub-health-management-fundamental-approaches,(direct),26,3,26,1,26,26,1,2.990585346153846,0.07692307692307693,5,26,3,26,1,26,26,1,2.990585346153846,0.07692307692307693,5
/adult-learner/course-detail/NYP-CLBP01/work-study-post-diploma-advanced-diploma-in-pharmaceutical-sciences,(direct),26,8,26,4,28,28,1,24.35210125,0.21428571428571427,13,26,8,26,4,28,28,1,24.35210125,0.21428571428571427,13
/adult-learner/course-detail/NYP-HSAF41/advanced-diploma-in-nursing-gerontology-adgr1,(direct),26,7,26,5,27,26,1.0384615384615385,28.378161,0,6,26,7,26,5,27,26,1.0384615384615385,28.378161,0,6
/adult-learner/course-detail/NYP-HSAF49/advanced-diploma-in-nursing-paediatrics-adpd1,(organic),26,11,26,8,39,34,1.1470588235294117,95.46731461764706,0.20588235294117646,28,26,11,26,8,39,34,1.1470588235294117,95.46731461764706,0.20588235294117646,28
/adult-learner/course-detail/NYP-SI4036_002/visual-and-creative-skills-for-digital-marketing-for-online-store-alibaba-entrepreneur-startup-program-23,(direct),26,6,26,0,26,26,1,2.703804230769231,0.07692307692307693,4,26,6,26,0,26,26,1,2.703804230769231,0.07692307692307693,4
/adult-learner/course-detail/NYP-SI4059_001/cybersecurity-workshop-critical-protection-for-your-business-practical,(direct),26,1,26,2,28,28,1,9.438924392857144,0,5,26,1,26,2,28,28,1,9.438924392857144,0,5
/adult-learner/course-detail/NYP-WSCP28_034/korean-staples,(direct),26,10,26,2,26,26,1,24.115977846153847,0.23076923076923078,8,26,10,26,2,26,26,1,24.115977846153847,0.23076923076923078,8
/adult-learner/course-detail/NYP-WSCP41_004/spicy-sichuan-delights,(direct),26,11,26,0,26,26,1,8.626889653846154,0.23076923076923078,9,26,11,26,0,26,26,1,8.626889653846154,0.23076923076923078,9
/adult-learner/course-detail/NYP-WSCP47_001/traditional-rice-dumplings,(direct),26,5,26,1,26,28,0.9285714285714286,2.9541426071428574,0.10714285714285714,9,26,5,26,1,26,28,0.9285714285714286,2.9541426071428574,0.10714285714285714,9
/adult-learner/course-detail/NYP-AS008Z/medication-safety-part-of-pdc2-of-advanced-diploma-in-pharmaceutical-sciences,(direct),25,5,25,0,25,25,1,1.5187106,0,3,25,5,25,0,25,25,1,1.5187106,0,3
/adult-learner/course-detail/NYP-CB0554/sc102-classification-and-the-harmonised-system,(direct),25,9,25,2,28,29,0.9655172413793104,42.38945555172413,0.10344827586206896,7,25,9,25,2,28,29,0.9655172413793104,42.38945555172413,0.10344827586206896,7
/adult-learner/course-detail/NYP-CB0555/sc103-rules-of-origin-free-trade-agreements,(direct),25,6,25,2,25,28,0.8928571428571429,3.5584973214285713,0.10714285714285714,6,25,6,25,2,25,28,0.8928571428571429,3.5584973214285713,0.10714285714285714,6
/adult-learner/course-detail/NYP-CB1333/consumer-behaviour,(direct),25,7,25,0,25,25,1,2.50388972,0.2,11,25,7,25,0,25,25,1,2.50388972,0.2,11
/adult-learner/course-detail/NYP-CE1540/introduction-to-artificial-intelligence-and-machine-learning-synchronous-e-learning,(organic),25,0,25,5,27,25,1.08,136.95730972,0,8,25,0,25,5,27,25,1.08,136.95730972,0,8
/adult-learner/course-detail/NYP-CL0897/tcm-and-your-immune-system-boosting-your-immunity-with-ideas-from-east-and-west,(direct),25,7,24,4,29,29,1,33.88925675862069,0.1724137931034483,15,25,7,24,4,29,29,1,33.88925675862069,0.1724137931034483,15
/adult-learner/course-detail/NYP-CX1259/bim-revit-for-architecture-level-2,(direct),25,5,25,3,26,26,1,16.514248423076925,0.11538461538461539,5,25,5,25,3,26,26,1,16.514248423076925,0.11538461538461539,5
/adult-learner/course-detail/NYP-EGSP22/specialist-diploma-in-sustainable-materials-management,(organic),25,3,25,8,28,31,0.9032258064516129,100.10197422580646,0.16129032258064516,15,25,3,25,8,28,31,0.9032258064516129,100.10197422580646,0.16129032258064516,15
/adult-learner/course-detail/NYP-ITSPA3/post-diploma-certificate-in-enterprise-big-data-management-part-of-specialist-diploma-in-business-and-big-data-analytics,(organic),25,0,25,13,27,26,1.0384615384615385,28.52684769230769,0.038461538461538464,7,25,0,25,13,27,26,1.0384615384615385,28.52684769230769,0.038461538461538464,7
/adult-learner/course-detail/NYP-SI4034_009/sirs-alibaba-taobao-university-boost-sales-through-effective-content-marketing-33-fans-economy-synchronous-e-learning,(direct),25,5,25,0,25,25,1,1.22076776,0.08,5,25,5,25,0,25,25,1,1.22076776,0.08,5
/adult-learner/course-detail/NYP-SI4058_002/generative-ai-content-creation-super-sprint-your-sales-and-marketing-performance-classroom-facilitated-practical,(organic),25,0,25,10,33,35,0.9428571428571428,101.34237897142859,0.08571428571428572,16,25,0,25,10,33,35,0.9428571428571428,101.34237897142859,0.08571428571428572,16
/adult-learner/course-detail/NYP-WSCC12_014/demonstrate-malay-dry-heat-cooking,(direct),25,6,25,0,25,25,1,1.87591004,0.04,1,25,6,25,0,25,25,1,1.87591004,0.04,1
/adult-learner/course-detail/NYP-WSQD02_067/paid-search-engine-marketing-sem-sf-manager,(direct),25,5,25,0,25,25,1,2.05429172,0,1,25,5,25,0,25,25,1,2.05429172,0,1
